date,Close,LA,Close_ADR,LA_ADR,Volume_ADR,SMA10,DIF12-26,MACD9,OSC,BIAS5,BIAS10,BIAS20,AR10,Oscillators,5-10MA-Osc,CCI14,CCI28,CCI42,PYS12,PYS24,BR10,MTM10,MA10,ACC10,ATR14,RSI 6,RSI 12,BBand width,RC12,"ERC(12, 12)",9-25MI,HL-Osc,TRIX9,TRIX15,0,ADX10,ADX10,"K(9,3)",J,WA/D,VHF10,Volume,MA5,MA10,MA20,MA60,PVC10,VRC12,OBV,EMV,EMVA10,MFI6,VR10,VA-Osc,FinMaintanR,TAIEXClose,LegalPerson5,LegalPerson10,2303Close,SecurityAssetRate,SecurityBalance,BalanceFinance,BuyAndSellSuper,SecurityTrader5,SecurityTrader10,MainForce5,MainForces10,Volatility
2019/7/23,264,1,42.8205,0,10035911,255.1,5.09,3.27,1.83,0.02,0.03,0.06,1.07,67.35,3.5,139.83,167.14,135.74,0.67,0.58,10,22,12.55,18.5,3.96,0.81,0.7,0.09,0.09,0.05,23.7,62.5,0.4,0.2,47.59,14.05,27.79,0.89,0.94,68.5,0.57,29273,35255,31565,31450,36884,-0.07,0.07,45572,2.05,2.06,83.43,5.44,-7318.25,1.78,10947.26,12523,20516676,13.6,0.32,2344,7373,-4338,4621,1595763,17382,12761,0.25
2019/7/24,265,0,42.6477,1,6565784,256.9,5.54,3.72,1.82,0.01,0.03,0.06,0.65,66.75,4.3,116.31,152.38,133.63,0.75,0.58,14.25,18,13.1,5.5,4.04,0.82,0.71,0.09,0.09,0.06,23.77,71.43,0.44,0.22,43.82,12.94,30.45,0.9,0.94,70.5,0.58,24511,33287,31635,31237,36748,-0.23,-0.16,70083,0.36,1.55,83.38,5.46,3501.57,1.77,10935.76,3811,20519569,13.85,0.3,2406,7911,-410,2477,1598240,9982,7505,0.24
2019/7/25,265,0,42.7629,0,7130494,258.4,5.78,4.13,1.64,0.01,0.03,0.05,0.7,67.04,5,84.93,129.34,122.81,0.75,0.54,4.25,15,13.65,5.5,4.04,0.82,0.71,0.08,0.1,0.06,23.83,0,0.46,0.25,40.28,15.35,31.88,0.9,0.94,70.5,0.63,30699,35245,31576,30672,36586,-0.03,0.86,70083,-1.71,1.08,84.29,3.91,30699,1.76,10941.41,4563,20523732,13.55,0.3,2375,8009,-1666,-50,1598190,15129,15179,0.23
2019/7/26,261,0,41.8796,0,6594076,259.45,5.67,4.44,1.23,-0.01,0.01,0.03,0.91,66.64,4.35,49.51,98.72,104.8,0.67,0.54,2.21,10.5,13.55,-1,4,0.6,0.63,0.07,0.06,0.06,23.84,-62.5,0.47,0.27,36.53,15.09,32.85,0.82,0.72,66.5,0.49,20768,27423,31266,30306,36475,-0.34,-0.13,49315,-1.08,0.76,73.83,2.67,-20768,1.73,10891.98,-3564,20519478,13.2,0.25,2185,8582,-838,-3675,1594515,9037,12712,0.24
2019/7/29,261,0,41.726,1,4398967,260.1,5.48,4.65,0.83,-0.01,0,0.03,0.87,65.87,3.1,31.59,85.72,97.48,0.58,0.54,1.8,6.5,13.6,0.5,4,0.6,0.63,0.07,0.04,0.06,23.91,40,0.45,0.28,34.31,17.81,32.73,0.76,0.62,66.5,0.58,18473,24745,29687,27911,36280,-0.38,-0.41,49315,-1.35,0.45,55.21,2.15,3694.6,1.73,10885.73,1203,20517882,13.4,0.24,2142,9031,-2136,-1798,1592717,8163,9961,0.2
2019/7/30,260,0,42.1868,0,4138649,260.5,5.27,4.77,0.49,-0.01,0,0.02,0.65,63.08,1.9,23.99,80.58,95.26,0.5,0.54,1.8,4,13.3,-3,3.86,0.54,0.6,0.07,0.04,0.06,23.93,66.67,0.42,0.29,34.24,16.48,32.96,0.7,0.52,63.5,0.59,22896,23469,29362,27714,36100,-0.22,-0.04,26419,0.98,0.2,52.41,1.5,-22896,1.72,10830.9,-374,20517508,13.6,0.23,2089,9079,-807,-1411,1591306,11039,12450,0.2
2019/7/31,259.5,0,41.3899,0,4938490,261.25,4.89,4.8,0.1,-0.01,-0.01,0.02,0.65,59.98,0.05,0.62,61.46,78.35,0.42,0.5,2.5,7.5,13.1,-2,3.86,0.51,0.59,0.05,0.02,0.05,24,0,0.39,0.29,31.61,22.9,31.26,0.55,0.24,63,0.59,36366,25840,29564,28055,36278,0.23,0.06,-9947,-2.47,0.17,30.99,1.48,24244,1.71,10823.81,-1051,20515741,13.8,0.21,1991,9406,260,-944,1590362,14261,15205,0.17
2019/8/1,256.5,0,40.9291,0,7592285,261.5,4.35,4.71,-0.36,-0.01,-0.02,0,0.46,57.38,-1.9,-24.22,39.06,60.74,0.33,0.5,1.35,2.5,12.35,-7.5,3.96,0.38,0.53,0.04,0,0.04,23.93,-50,0.34,0.29,28.38,24.39,28.89,0.4,-0.01,60,0.44,30108,25722,30484,28626,36348,-0.01,0.15,-40055,-1.33,-0.03,14.41,1.04,0,1.69,10731.75,-9058,20507688,13.4,0.17,1765,10212,3119,-7060,1583302,8384,15444,0.17
2019/8/2,251.5,0,40.1994,0,9662848,260.75,3.49,4.46,-0.97,-0.02,-0.04,-0.02,0.44,53.48,-3.05,-66.45,0.18,27.94,0.33,0.46,0.24,-7.5,10,-23.5,4.04,0.24,0.44,0.06,0,0.04,23.89,-50,0.27,0.28,24.25,32.96,27.53,0.29,-0.14,55,0.69,54166,32402,29912,29969,36682,0.81,0.58,-94221,-2.49,-0.52,12.71,0.47,-18055.33,1.66,10549.04,-8711,20499854,13.35,0.18,1603,8948,-4305,-5732,1577570,21922,27654,0.19
2019/8/5,246.5,1,39.9882,0,9316972,259,2.45,4.06,-1.61,-0.03,-0.05,-0.04,0.35,48.2,-4.2,-95.55,-32.32,-0.17,0.25,0.42,0.03,-17.5,6.1,-39,4.29,0.17,0.37,0.09,-0.03,0.03,24.01,7.69,0.18,0.25,20.64,39.52,27.91,0.21,-0.18,49.5,0.95,52836,39274,32010,31151,37248,0.65,1.53,-147057,-4,-1.11,10.93,0.25,-36578.77,1.63,10423.41,-20233,20480211,13.1,0.13,1390,10447,-3555,-13170,1564400,13837,27007,0.21
2019/8/6,248.5,0,38.2792,1,6668437,257.45,1.54,3.56,-2.02,-0.02,-0.03,-0.03,0.83,48.39,-4.95,-101.69,-47.29,-16.31,0.25,0.46,0.05,-15.5,2.35,-37.5,4.64,0.27,0.41,0.1,-0.04,0.02,24.47,35,0.09,0.23,16.45,42.66,29.56,0.25,0.05,58,0.86,58917,46479,34974,33270,37741,0.68,-0.02,-88140,-6.36,-1.95,9.29,0.45,41241.9,1.65,10394.75,-2875,20477337,13,0.14,1470,10234,-756,-3797,1560603,15660,19457,0.21
2019/8/7,248,1,39.6138,0,8667763,255.75,0.93,3.03,-2.1,-0.01,-0.03,-0.03,0.86,48.05,-5.55,-77.44,-33.26,-2.2,0.17,0.42,0.04,-17,-1.15,-35,4.71,0.26,0.41,0.1,-0.06,0,24.8,50,0.01,0.2,16.12,39.13,30.76,0.28,0.19,55.5,0.88,29435,45092,35466,33551,37471,-0.17,-0.08,-117575,4.76,-1.51,11.13,0.31,-7358.75,1.64,10386.18,-11886,20465590,13.1,0.14,1447,10502,-967,-4736,1555867,9846,14582,0.19
2019/8/8,253.5,0,39.6138,1,5484674,254.6,0.76,2.58,-1.82,0.02,0,-0.01,1.24,49.65,-5,-46.45,-8.77,22.98,0.25,0.46,0.22,-11.5,-3.8,-26.5,4.64,0.5,0.51,0.09,-0.04,0,25.16,100,-0.04,0.17,21.24,34.39,30.05,0.38,0.46,61,0.55,30140,45099,35411,33493,37353,-0.15,0.03,-87435,4.98,-0.84,23.33,0.38,25116.67,1.68,10494.49,7407,20473563,13.3,0.15,1520,10016,848,5057,1560924,13648,8591,0.21
2019/8/12,251,0,40.2282,0,7795872,253.6,0.58,2.18,-1.59,0.01,-0.01,-0.02,0.98,49.05,-4.1,-40.16,-7.44,24.35,0.17,0.46,0.34,-10,-5.85,-20.5,4.54,0.43,0.47,0.08,-0.05,-0.01,25.37,28.57,-0.07,0.15,20.73,31.88,29.17,0.42,0.51,57.5,0.58,24733,39212,35807,33536,37260,-0.31,0.01,-112168,2.48,-0.48,33.88,0.38,-24733,1.66,10472.36,-4384,20470035,13,0.14,1468,10426,-283,-3928,1556996,4544,8472,0.21
2019/8/13,246.5,1,39.3257,1,4543181,252.15,0.07,1.76,-1.68,-0.01,-0.02,-0.04,0.83,47.93,-2.65,-76.94,-45.91,-12.73,0.17,0.46,0.24,-14.5,-7.95,-21,4.57,0.32,0.41,0.08,-0.07,-0.02,25.43,-33.33,-0.11,0.12,18.78,38.3,29.67,0.39,0.41,53,0.46,25045,33654,36464,33075,37011,-0.31,-0.18,-137213,-5.69,-0.92,38.47,0.32,-25045,1.64,10362.66,-7925,20462110,12.95,0.11,1255,10946,505,-7594,1549402,5732,13326,0.21
2019/8/14,249.5,0,40.1706,0,7834553,251.1,-0.06,1.39,-1.45,0,-0.01,-0.02,0.86,47.53,-1.4,-35.6,-20.25,12.29,0.25,0.46,0.44,-10.5,-9.4,-14.5,4.86,0.43,0.46,0.07,-0.04,-0.02,25.53,100,-0.14,0.1,24.9,32.61,28.04,0.44,0.52,56,0.41,36337,29138,37808,33585,36831,-0.04,0.75,-100876,4.64,-0.55,59.38,0.5,-36337,1.65,10427.73,-3583,20457071,13.1,0.1,1239,12534,2515,-585,1548817,13263,13848,0.21
2019/8/15,248,1,38.8169,1,9622124,249.95,-0.4,1.04,-1.44,-0.01,-0.01,-0.03,1,48.08,-0.25,-64.28,-49.37,-19.21,0.25,0.42,0.41,-11.5,-11.3,-19,4.86,0.39,0.44,0.05,-0.05,-0.03,25.52,-28.57,-0.16,0.08,23.12,37.43,27.6,0.48,0.58,54.5,0.31,28277,28906,36999,33282,35921,-0.24,0.53,-129153,-3.98,-0.7,69.63,0.51,16966.2,1.65,10327.13,-2783,20454289,12.9,0.09,1192,13223,-3497,-3766,1545051,12259,16025,0.21
2019/8/16,250,1,39.2297,1,7690100,249.3,-0.47,0.73,-1.21,0,0,-0.02,1.14,47.05,-0.3,-27.18,-31.4,-1.54,0.33,0.42,0.68,-6.5,-12.2,-9,4.86,0.47,0.47,0.03,-0.04,-0.03,25.55,100,-0.17,0.06,28.48,34.31,25.77,0.55,0.71,56.5,0.22,25697,28018,36558,33521,35745,-0.3,0.12,-103456,4.28,-0.14,69,0.7,0,1.66,10420.89,-2604,20454525,13.35,0.09,1195,12653,2215,233,1545284,12390,12157,0.21
2019/8/19,252,1,39.8826,1,4845662,249.35,-0.38,0.51,-0.89,0.01,0.01,-0.01,1.16,46.82,-0.15,2.87,-19.58,12.51,0.42,0.42,1.16,0.5,-11.4,8,4.89,0.54,0.5,0.04,-0.03,-0.03,25.55,100,-0.16,0.04,28.8,32.09,23.73,0.64,0.88,58.5,0.25,25099,28091,33652,31782,35125,-0.25,-0.31,-78357,1.74,0.28,68.05,1.1,5019.8,1.67,10488.75,1936,20459919,13.45,0.1,1214,11874,-1245,1160,1546444,7568,6408,0.2
2019/8/20,254.5,0,40.113,1,3797555,250.15,-0.13,0.38,-0.51,0.01,0.02,0,1.4,46.14,0.65,34.8,-6.09,27.73,0.5,0.42,1.8,8,-8.85,25.5,4.86,0.61,0.54,0.04,-0.01,-0.03,25.4,100,-0.14,0.03,30.57,30.27,21.41,0.76,1.08,61,0.31,20620,27206,30430,31220,34832,-0.32,-0.32,-57737,1.7,0.85,67.25,1.83,20620,1.69,10522.5,5655,20469716,13.5,0.11,1301,11407,-194,3438,1549882,10537,7099,0.19
2019/8/21,254.5,0,40.2666,1,7540304,250.75,0.09,0.32,-0.24,0.01,0.02,0,0.79,46.83,1.05,41.39,-5,29.15,0.5,0.42,2.4,6,-6.7,21.5,4.79,0.61,0.54,0.04,0.01,-0.02,25.24,25,-0.11,0.02,30.3,28.82,19.52,0.82,1.11,61,0.33,20269,23992,26565,30770,34546,-0.24,-0.63,-57737,0.49,1.54,82.17,1.26,10134.5,1.69,10525.8,725,20470452,13.5,0.12,1362,11546,2514,1314,1551196,7815,6501,0.19
2019/8/22,254,0,40.8811,0,3914624,251.35,0.31,0.32,-0.01,0,0.01,0,0.81,47.48,1.65,53.44,2.14,34.86,0.5,0.38,2.94,6,-4.4,23,4.75,0.59,0.53,0.04,0.03,-0.01,25.14,85.71,-0.08,0.02,33.81,26.36,18.81,0.78,0.92,57.5,0.33,22137,22764,25835,30651,33259,-0.14,-0.58,-79874,2.77,1.34,80.44,1.34,-22137,1.69,10529.78,2141,20472603,13.25,0.12,1397,11355,216,886,1552082,6968,6082,0.18
2019/8/23,254,0,40.449,0,3145644,251.4,0.4,0.34,0.06,0,0.01,0,0.53,48.96,2.4,37.96,-10.32,20.51,0.42,0.33,2.05,0.5,-3.2,12,4.43,0.59,0.53,0.04,0.02,-0.01,25,33.33,-0.05,0.02,32.49,27.93,17.68,0.75,0.81,57.5,0.43,14773,20580,24299,29855,32968,-0.39,-0.75,-79874,-2.03,0.64,88.47,1.06,4924.33,1.68,10538.11,-789,20471814,13.35,0.12,1403,11569,-702,-829,1551253,6668,7497,0.18
2019/8/26,248.5,1,39.3161,1,7526853,251.15,0.07,0.28,-0.21,-0.02,-0.01,-0.02,0.72,47.52,1.95,-24.6,-52.96,-23.47,0.42,0.29,1.2,-2.5,-2.45,7.5,4.36,0.34,0.43,0.05,0,-0.01,24.9,-63.64,-0.05,0.01,28.03,35.33,17.06,0.57,0.37,52,0.37,31741,21908,25000,30403,32824,0.27,0.08,-111615,-2.68,0.12,65.72,1,-31741,1.65,10354.57,-15246,20457056,13,0.09,1096,12265,465,-10769,1540484,9533,20302,0.19
2019/8/27,250,1,39.6906,1,5519272,251.5,-0.11,0.2,-0.32,-0.01,-0.01,-0.01,0.74,46.13,0.7,-22.49,-46.73,-19.87,0.42,0.33,2.38,3.5,-0.65,18,3.82,0.42,0.46,0.04,-0.01,-0.01,24.86,100,-0.05,0.01,27.51,33.04,16.27,0.5,0.26,53.5,0.35,53665,28517,27862,32163,32899,0.93,0.78,-57950,0.12,0.71,71.63,1.8,10733,1.66,10387.23,-835,20455136,13.05,0.09,1091,12550,-1451,-3018,1537466,23190,26208,0.19
2019/8/28,252,1,39.7002,1,4192830,251.75,-0.1,0.14,-0.24,0,0,0,1,45.26,-0.05,8.73,-27.74,-4.71,0.5,0.33,1.38,2.5,0.65,13,3.75,0.51,0.5,0.04,0,-0.01,24.75,100,-0.04,0,30.62,30.41,14.68,0.47,0.28,55.5,0.37,15281,27519,25756,31782,32542,-0.41,-0.38,-42669,3.27,0.57,70.64,1.58,3056.2,1.67,10434.29,2385,20457521,13.15,0.09,1170,12547,-516,1262,1538728,6604,5342,0.2
2019/8/29,254,1,39.9882,1,3586256,252.35,0.03,0.12,-0.09,0.01,0.01,0.01,0.89,44.67,-0.65,33.66,-14.72,4.75,0.58,0.38,2.19,6,2.4,17.5,3.54,0.59,0.54,0.03,0.03,0,24.67,66.67,-0.03,0,30.84,27.94,13.7,0.52,0.45,58.5,0.33,20086,27109,24937,30968,32470,-0.19,-0.2,-22583,1.12,1.08,70.59,2.49,20086,1.69,10462.43,3678,20461539,13.2,0.1,1213,12110,4165,2095,1540823,9722,7627,0.2
2019/8/30,259,0,40.5931,1,5171590,253.25,0.52,0.2,0.32,0.02,0.02,0.03,0.96,46.45,-0.55,130,45.31,48.64,0.58,0.42,3.08,9,3.95,15.5,3.64,0.73,0.62,0.04,0.04,0.01,24.6,100,0,0,39.89,24.29,14.76,0.68,0.85,63.5,0.5,35299,31214,25897,31228,32459,0.36,-0.03,12716,4.25,1.08,72.95,2.63,35299,1.72,10618.05,17983,20475827,13.45,0.12,1335,11526,-1383,12308,1553131,24791,12483,0.21
2019/9/2,257.5,0,40.9291,0,5382157,253.8,0.82,0.33,0.5,0.01,0.01,0.02,0.78,49.34,0.7,105.07,42.52,37.62,0.58,0.42,1.53,5.5,4.45,5,3.54,0.65,0.58,0.05,0.04,0.01,24.58,-33.33,0.03,0.01,36.69,22.34,15.72,0.74,0.93,62,0.51,14777,27822,24865,29258,32128,-0.41,-0.48,-2061,-0.68,0.83,72.87,1.89,7388.5,1.71,10634.85,1333,20475660,13.35,0.11,1322,11532,-2864,-1278,1551853,5071,6349,0.2
2019/9/3,254,1,40.9291,0,5382157,253.75,0.85,0.43,0.42,-0.01,0,0.01,0.74,49.96,1.55,50.09,21.24,15.53,0.5,0.42,0.86,-0.5,3.6,-8.5,3.36,0.5,0.52,0.05,0.02,0.01,24.73,10,0.05,0.02,31.95,27.21,14.95,0.67,0.7,58,0.49,26086,22306,25411,27921,31971,0.03,0.02,-28147,-2.88,0.38,75.05,1.26,-15651.6,1.68,10558.21,-7714,20485532,13.2,0.1,1228,12283,1354,-8486,1543367,5984,14470,0.19
2019/9/4,257.5,1,40.0554,1,4747959,254.05,1.02,0.55,0.47,0,0.01,0.02,1.07,53.36,2.35,75.29,52.36,26.28,0.5,0.46,1.23,3,3.3,-3,3.39,0.61,0.57,0.05,0.02,0.01,24.88,100,0.07,0.02,28.65,24.4,14.25,0.73,0.84,61.5,0.42,23698,23989,25754,26160,31788,-0.08,-0.06,-4449,0.84,0.41,69.76,1.52,17773.5,1.7,10657.31,6340,20491862,13.6,0.12,1487,11974,-1519,4205,1547572,11024,6819,0.19
2019/9/5,263,1,41.4283,1,4460894,254.95,1.59,0.76,0.84,0.02,0.03,0.04,1.07,57.5,3.25,171.05,149.2,72.15,0.5,0.5,1.95,9,3.6,3,3.5,0.72,0.64,0.07,0.03,0.02,24.95,100,0.11,0.03,37.12,21.08,15.58,0.82,1.01,67,0.48,49042,29780,28445,27140,32098,0.72,1.38,44593,2.93,0.43,76.01,2.56,49042,1.74,10756.93,33003,20524864,13.6,0.15,1487,10172,-6443,24098,1571670,36686,12588,0.2
2019/9/6,263.5,1,42.4749,0,7698262,255.9,2.13,1.03,1.1,0.02,0.03,0.04,0.9,59.84,3.2,157.78,176.54,80.46,0.58,0.54,2.35,9.5,4.5,9,3.43,0.73,0.65,0.08,0.04,0.02,25,100,0.15,0.05,40.4,19.99,17.41,0.85,1.02,67.5,0.49,26610,28043,29629,26964,31980,-0.1,0.31,71203,1.69,0.8,77.04,3.08,-13305,1.74,10780.64,12021,20536351,13.55,0.15,1441,9591,-2729,5269,1576939,15315,10046,0.19
2019/9/9,265,0,41.966,1,4325287,257.55,2.62,1.35,1.27,0.02,0.03,0.04,0.76,60.72,3.05,144.48,190.03,84.2,0.67,0.58,8.67,16.5,6.4,19,3.43,0.76,0.66,0.08,0.04,0.02,25,100,0.19,0.07,40.37,18.64,19.35,0.88,1.03,69,0.57,17318,28551,28186,26593,31678,-0.39,-0.22,88521,1.08,1.18,74.5,5.9,3463.6,1.75,10801.14,7178,20544578,13.6,0.15,1415,9305,-4104,3951,1580890,10592,6641,0.19
2019/9/10,261.5,1,42.1004,1,4639981,258.7,2.74,1.63,1.11,0,0.01,0.03,0.71,58.7,3.4,85.74,139.98,57.64,0.67,0.54,3,11.5,7.2,8,3.61,0.59,0.59,0.07,0.03,0.02,24.84,-22.22,0.22,0.08,35.57,24.35,19.29,0.82,0.84,65.5,0.46,30020,29338,25822,26842,31317,0.16,1.03,58501,-2.91,0.87,67.78,2.64,-12865.71,1.72,10753.58,-354,20547069,13.6,0.11,1116,9715,-851,-3717,1577173,9596,13313,0.18
2019/9/11,263,0,42.3404,1,5001631,259.8,2.86,1.87,0.99,0,0.01,0.03,0.5,57.94,3.4,86.3,142.83,61.7,0.75,0.58,2.5,11,8.05,8.5,3.64,0.63,0.61,0.06,0.06,0.03,24.47,75,0.23,0.1,33.15,21.79,19.43,0.8,0.79,68,0.39,36266,31851,27920,26838,31441,0.3,0.14,94767,0.28,0.57,83.59,2.94,9066.5,1.73,10790.35,300,20548615,13.7,0.09,902,10392,-699,-3320,1573853,13357,16677,0.18
2019/9/12,262.5,1,42.4556,0,4015793,260.65,2.94,2.09,0.85,0,0.01,0.02,0.42,57.79,2.45,78.42,131.78,63.69,0.67,0.54,2.37,8.5,8.3,2.5,3.79,0.61,0.6,0.05,0.05,0.03,24.25,57.14,0.24,0.11,31.4,19.77,19.76,0.78,0.74,65.5,0.42,38792,29801,29791,27364,31251,0.3,-0.28,55975,0.68,0.53,84.89,1.72,-16625.14,1.72,10827.55,4904,20551399,13.7,0.01,91,10466,-1585,-2180,1571673,8102,10282,0.17
2019/9/16,265.5,0,42.3116,1,6577889,261.3,3.1,2.29,0.81,0.01,0.02,0.03,0.47,58.92,2.2,75.49,135.2,74,0.67,0.58,1.64,6.5,8.05,-2.5,3.68,0.69,0.64,0.05,0.05,0.04,24.07,75,0.25,0.12,29.41,17.69,20.27,0.84,0.9,69.5,0.47,38914,32262,30152,28025,31237,0.29,1.55,94889,0.26,0.13,84.1,1.75,38914,1.74,10898.13,13654,20562385,13.6,0,0,10051,-2824,6097,1577770,17466,11369,0.18
2019/9/17,265,1,42.8205,1,3716248,262.05,3.24,2.48,0.76,0.01,0.01,0.03,0.47,57.42,1.45,71.91,138.52,82.74,0.58,0.58,2.14,7.5,8.25,2,3.64,0.67,0.63,0.05,0.04,0.04,23.92,50,0.26,0.13,30.55,16.71,21.17,0.85,0.91,68,0.49,30070,34812,31682,28273,30703,-0.05,0.5,64819,1.33,0.33,84.41,1.54,-15035,1.73,10874.5,9450,20571903,13.55,0,0,9973,-959,2962,1580732,16780,13818,0.17
2019/9/18,267,0,43.3293,0,6141985,263.35,3.5,2.68,0.82,0.01,0.01,0.03,0.59,56.39,1.25,80.88,153.73,101.88,0.58,0.58,5.89,13,9.6,13.5,3.75,0.72,0.66,0.04,0.03,0.04,23.87,100,0.27,0.15,34.93,14.68,23.13,0.81,0.79,70,0.43,51361,39081,34209,29810,30835,0.5,0.46,116180,1.46,0.76,86.8,2.46,-34240.67,1.74,10929.45,25761,20595898,13.55,0,0,9407,-2500,14252,1594984,28451,14199,0.17
2019/9/19,265,0,43.2429,1,4058567,264.1,3.5,2.85,0.66,0,0,0.02,0.32,54.34,0.9,43.88,113.76,84.62,0.58,0.58,3.13,7.5,10.05,4.5,3.82,0.6,0.61,0.02,0.03,0.03,23.86,25,0.27,0.15,31.19,19.8,23.05,0.71,0.55,67,0.27,27166,37261,34556,30155,30792,-0.21,0.84,89014,-2.94,0.38,87.76,1.74,-13583,1.72,10894.7,2298,20614601,13.6,0.02,214,9685,-2963,-2871,1592113,11010,13881,0.18
2019/9/20,264,0,43.4211,0,6624115,264.2,3.4,2.96,0.44,0,0,0.02,0.35,52.27,1.1,29.48,93.1,80.01,0.58,0.54,1.7,1,9.25,-8,3.64,0.55,0.58,0.02,0.04,0.04,23.89,60,0.26,0.16,29.03,18.43,22.98,0.6,0.36,64.5,0.34,44556,38413,34107,31276,31055,0.31,0.71,44458,-0.42,0.05,68.94,1,-44556,1.71,10929.69,620,20615021,13.8,0.04,358,9692,-1117,-1602,1590511,19452,21054,0.17
2019/9/23,264,1,42.425,1,7397664,264.25,3.2,3.01,0.2,0,0,0.02,0.36,50.87,0.75,9.47,71.78,72.28,0.5,0.5,1.4,0.5,8.35,-9,3.5,0.55,0.58,0.02,0.03,0.03,23.79,0,0.24,0.17,28.17,20.86,22.17,0.53,0.27,64.5,0.35,14220,33475,32868,31248,30592,-0.57,-0.4,44458,-1.23,-0.24,58.43,0.85,14220,1.71,10919.02,716,20626447,13.7,0.04,387,9663,-1866,-1484,1589027,4166,5650,0.17
2019/9/24,265,1,42.6184,1,5001154,264.25,3.07,3.02,0.05,0,0,0.02,0.44,51.95,0.75,7.59,70.56,82.31,0.5,0.5,1.14,0,6.7,-16.5,3.39,0.6,0.6,0.02,0.01,0.03,23.82,42.86,0.22,0.17,29.69,18.7,22.23,0.52,0.34,67.5,0.37,24305,32322,33567,30877,30529,-0.28,-0.5,68763,0.36,-0.32,55.28,0.89,17360.71,1.72,10918.01,-2137,20644278,13.65,0.05,479,9796,-2375,-968,1588059,9838,10806,0.15
2019/9/25,266,1,42.6668,1,8028836,264.7,2.97,3.01,-0.04,0,0,0.02,0.66,52.89,0.1,6.7,69.37,92.26,0.5,0.54,1.42,4.5,6,-7,3.39,0.65,0.62,0.02,0.01,0.03,23.98,25,0.21,0.17,27.69,16.51,22.53,0.53,0.43,71.5,0.36,23244,26698,32889,29356,29810,-0.29,-0.13,92007,0.43,0.02,53.62,1.23,23244,1.72,10873.69,2765,20660768,13.6,0.06,595,9745,-3718,440,1588499,7592,7152,0.15
2019/9/26,268,1,43.5275,1,6817329,265.2,3.1,3.03,0.08,0.01,0.01,0.02,0.69,53.64,0.2,51.12,98.62,133.46,0.5,0.58,1.65,5,5.4,-6,3.25,0.73,0.66,0.02,0.01,0.02,24.16,100,0.2,0.17,35.05,14.83,24.33,0.63,0.68,73.5,0.42,34128,28091,32676,30298,29931,0.04,0.97,126135,3.52,0.34,48.82,1.21,0,1.73,10871.99,4873,20665063,13.6,0.08,765,9529,-380,3946,1592445,16937,12991,0.15
2019/9/27,272,1,44.9297,0,15872782,266.15,3.48,3.12,0.36,0.02,0.02,0.03,0.9,56.02,0.85,103.5,127.55,177.74,0.58,0.63,3.07,9.5,5.5,1,3.43,0.82,0.71,0.03,0.04,0.03,24.21,100,0.21,0.18,39.07,12.95,26.92,0.74,0.92,77.5,0.48,44243,28028,33221,31506,30176,0.33,0.47,170378,1.27,0.4,68.46,2.05,14747.67,1.75,10829.68,20015,20576171,13.4,0.12,1139,9504,-6765,11020,1603465,22411,11391,0.15
2019/10/1,280,0,44.011,1,9610430,267.6,4.26,3.35,0.91,0.04,0.05,0.06,1.21,60.68,2.6,173.89,168.17,240.79,0.58,0.67,5.4,14.5,6.3,8,3.86,0.9,0.79,0.07,0.06,0.03,24.58,100,0.25,0.19,50.66,10.22,30.87,0.81,1.04,85.5,0.74,75249,40234,36854,33503,31119,1.04,1.07,245627,4.98,0.88,93.58,2.38,65215.8,1.79,10967.65,26749,20602920,13.65,0.17,1689,9781,-8253,8017,1611482,31374,23357,0.17
2019/10/2,279.5,0,45.6357,0,11598857,269.05,4.93,3.66,1.26,0.02,0.04,0.05,1.37,64.68,4.05,166.06,163.84,248.57,0.58,0.63,5.4,14.5,7,7,3.68,0.87,0.78,0.09,0.06,0.04,24.83,50,0.3,0.21,49.32,9.69,34.5,0.85,1.05,84,0.74,30573,41487,36905,34293,31173,-0.17,-0.21,215054,2.13,0.96,100,2.37,-15286.5,1.77,10947.88,5864,20608784,13.5,0.18,1809,10254,1528,937,1612419,11560,10623,0.17
2019/10/3,276.5,0,44.9007,1,5793579,270,5.1,3.95,1.15,0,0.02,0.04,1.5,66.27,5.2,99.22,114.48,192.66,0.5,0.58,1.71,9.5,6.65,-3.5,3.79,0.71,0.69,0.09,0.04,0.04,25.05,-36.36,0.33,0.22,42.54,20.85,34.47,0.82,0.91,81,0.71,35875,44014,35356,34783,31285,0.01,-0.08,179179,-4.15,0.39,85.15,1.43,15375,1.74,10875.91,-5724,20603059,13.4,0.14,1496,10978,-974,-7810,1604609,10762,18572,0.16
2019/10/4,276.5,1,45.5777,1,6209616,271.15,5.25,4.21,1.04,0,0.02,0.03,1.48,65.97,5.75,97.69,110.96,188.61,0.5,0.54,2.19,11.5,7.05,4,3.89,0.71,0.69,0.09,0.04,0.04,25.32,70,0.35,0.24,43.45,18.31,35.09,0.8,0.84,81,0.78,35815,44351,36221,35388,31606,-0.01,0.19,179179,2.44,0.93,85.95,1.66,-14326,1.74,10894.48,-1258,20602000,13.45,0.13,1466,11089,-9,-4897,1599712,10085,14982,0.16
